enterprise_id,industry,city,district,registered_capital,employees,premises_number,date_out_abnormal,date_in_abnormal,cacellation_reason,is_real_premise,frezon_holdings,total_assets,total_liabilities,total_tax,total_debt,sub_enterprises_number,complaints_number_monthly,conciliation_number,complaints_number,judical_auction_amount,is_executee,industry_index,fraud_score,is_financial_black_list
0176,软件和信息技术服务业,邢台市,新河县,47000000,9923,1,2018-02-18 00:00:00,2016-07-07 00:00:00,4,0,0.0,38939110,0,9458908,0,8,5,21,30,0,1,1357,92,1
0177,住宿业,石家庄市,裕华区,12000000,7490,1,,,4,1,0.0,12756474,0,2259660,0,3,0,0,0,0,0,1201,75,1
0178,仓储业,石家庄市,高邑县,1000000,9602,1,,,1,0,0.0,994144,0,196509,0,1,0,0,0,0,1,1119,56,0
0179,信息传输业*,张家口市,桥东区,53000000,6589,1,2018-06-16 00:00:00,2014-07-07 00:00:00,0,0,0.0,54363163,0,12786356,0,7,1,1,4,0,1,1333,62,0
0180,建筑业,石家庄市,新乐市,69000000,3684,1,,,4,0,0.0,55227220,9076588,331659,370538,0,0,0,0,0,1,1244,96,0
0181,物业管理,承德市,承德县,23000000,2872,1,,,3,1,0.0,22659240,1416488,5491773,42417,3,0,0,0,0,0,1270,28,1
0182,租赁和商务服务业,衡水市,故城县,91000000,7154,7,2017-06-02 00:00:00,2014-10-09 00:00:00,4,0,0.0,93487529,33267424,5608868,151852,0,1,8,12,0,0,1153,91,1
0183,零售业,衡水市,冀州区,63000000,1869,15,2019-01-14 00:00:00,2014-05-31 00:00:00,4,1,0.0,73136817,30880259,9420991,1177805,0,1,0,2,14490030,0,1022,18,0
0184,租赁和商务服务业,廊坊市,广阳区,8000000,2934,1,2019-04-24 00:00:00,2017-02-22 00:00:00,2,0,0.0,8009722,0,131059,0,5,2,11,18,0,1,1014,91,0
0185,仓储业,邢台市,威县,25000000,2584,14,,,3,1,0.0,20585018,2633779,1623576,42355,0,0,0,0,4594802,1,1230,83,0
0186,软件和信息技术服务业,石家庄市,赵县,26000000,2926,1,2019-01-19 00:00:00,2018-06-11 00:00:00,4,0,0.0,30983140,1264628,272362,67668,1,2,3,6,0,0,1382,72,1
0187,建筑业,廊坊市,三河市,84000000,3851,1,,,3,0,0.0,90195209,4669077,7337630,359178,1,0,0,0,0,0,1042,14,1
0188,软件和信息技术服务业,秦皇岛市,山海关区,5000000,2511,1,2018-09-02 00:00:00,2016-08-05 00:00:00,2,1,250000.0,5818417,0,1111852,0,1,0,0,0,2675509,1,1150,55,1
0189,农、林、牧、渔业,秦皇岛市,山海关区,9000000,6640,1,2016-08-26 00:00:00,2014-06-30 00:00:00,1,1,0.0,7852276,0,686833,0,1,1,3,5,0,1,1495,19,1
0190,零售业,保定市,博野县,72000000,6812,1,,,2,0,0.0,82317500,9371109,19064742,206748,0,1,6,9,13577113,0,1499,5,0
0191,农、林、牧、渔业,张家口市,沽源县,30000000,7026,1,,,4,0,22800000.0,33606892,11659645,86883,904739,0,1,4,9,0,1,1018,4,0
0192,软件和信息技术服务业,廊坊市,安次区,15000000,1253,1,,,0,0,0.0,17182058,0,323185,0,5,9,29,90,7624816,0,1162,42,1
0193,零售业,承德市,双滦区,49000000,9142,1,2018-08-25 00:00:00,2016-04-09 00:00:00,1,0,0.0,47907766,0,8442144,0,5,0,0,0,16538542,1,1164,91,0
0194,批发业,保定市,徐水区,88000000,9653,1,2016-07-04 00:00:00,2014-09-25 00:00:00,4,1,0.0,92471556,0,10938172,0,9,5,4,60,0,0,1237,11,0
0195,住宿业,沧州市,河间市,50000000,4055,1,,,1,0,0.0,51890032,0,11938721,0,2,8,21,88,0,0,1327,83,0
0196,物业管理,保定市,唐县,67000000,4263,14,,,3,0,0.0,58518875,14027244,3438746,812419,7,4,16,24,25087073,1,1383,32,0
0197,零售业,唐山市,开平区,32000000,5380,15,,,0,1,0.0,27311008,1663684,6596533,112551,1,6,3,18,0,0,1486,9,0
0198,工业*,邢台市,广宗县,40000000,4249,1,,,3,0,0.0,39244872,0,295854,0,4,4,4,8,0,1,1346,89,1
0199,信息传输业*,邢台市,南宫市,17000000,5575,1,2019-05-10 00:00:00,2014-04-22 00:00:00,2,1,0.0,19925632,5227256,3593459,302953,1,0,0,0,0,0,1260,72,0
0200,其他未列明行业*,邯郸市,磁县,92000000,1793,1,2019-07-30 00:00:00,2014-12-23 00:00:00,4,0,0.0,101819301,0,20340757,0,0,0,0,0,0,1,1419,88,1
0201,建筑业,邯郸市,武安市,2000000,2228,1,,,1,0,0.0,2164622,0,324209,0,4,2,4,18,0,0,1336,57,0
0202,工业*,沧州市,青县,66000000,1794,1,,,4,1,0.0,55855798,23531468,7834116,2240971,8,4,36,44,0,1,1158,1,1
0203,软件和信息技术服务业,邢台市,桥西区,29000000,4717,16,,,2,1,0.0,24596485,6029358,5858104,333424,4,9,9,27,7487758,1,1103,15,1
0204,零售业,邯郸市,复兴区,85000000,6698,1,,,2,1,6800000.0,85961758,0,10328427,0,1,4,45,48,0,0,1221,52,1
0205,工业*,秦皇岛市,青龙满族自治县,54000000,6366,1,,,4,1,0.0,64531715,16150894,6233553,1123892,0,2,0,20,25189791,0,1430,85,1
0206,农、林、牧、渔业,衡水市,桃城区,15000000,9518,1,2017-12-18 00:00:00,2014-07-23 00:00:00,3,0,0.0,14999289,0,743508,0,6,1,0,5,0,1,1085,69,1
0207,房地产开发经营,承德市,围场满族蒙古族自治县,41000000,4133,1,,,4,1,0.0,46754729,0,5207928,0,0,0,0,0,0,1,1469,44,1
0208,工业*,张家口市,怀安县,25000000,6662,1,,,3,0,14000000.0,28702020,0,6732966,0,2,5,38,45,12561830,0,1019,58,1
0209,其他未列明行业*,廊坊市,广阳区,76000000,140,1,,,0,0,0.0,62789221,0,9280849,0,5,3,0,24,0,1,1306,61,1
0210,农、林、牧、渔业,承德市,双桥区,33000000,9861,1,,,0,1,0.0,33107364,12897179,6896678,814751,10,1,2,7,0,1,1039,9,1
0211,工业*,秦皇岛市,昌黎县,57000000,8760,1,,,1,1,0.0,45756245,0,9769890,0,6,0,0,0,0,0,1344,78,1
0212,建筑业,衡水市,安平县,42000000,9960,2,,,3,0,10500000.0,48524744,0,11178094,0,8,1,5,6,0,1,1424,52,1
0213,批发业,衡水市,阜城县,19000000,1016,1,,,0,1,5510000.0,21564889,856787,1358659,76070,0,1,3,10,0,0,1250,7,1
0214,建筑业,邢台市,任县,82000000,8840,1,,,2,1,0.0,73523658,0,160802,0,0,1,5,9,13736647,0,1394,17,1
0215,建筑业,承德市,隆化县,64000000,2461,1,,,4,1,0.0,61500205,0,8466731,0,8,1,0,1,0,1,1427,47,1
0216,物业管理,廊坊市,香河县,86000000,9901,1,,,4,0,0.0,85030229,0,6588343,0,4,0,0,0,0,0,1018,60,1
0217,物业管理,衡水市,武强县,42000000,5892,1,,,2,1,0.0,43428697,0,2537217,0,10,0,0,0,0,1,1448,27,1
0218,餐饮业,衡水市,饶阳县,69000000,4385,7,,,2,1,0.0,60222649,11108576,9247606,644826,0,1,8,9,15935396,1,1063,5,1
0219,工业*,秦皇岛市,青龙满族自治县,33000000,9201,17,,,3,1,7920000.0,30006977,0,1053676,0,0,0,0,0,10257747,1,1407,80,0
0220,住宿业,秦皇岛市,抚宁区,51000000,4771,1,2018-05-07 00:00:00,2016-12-04 00:00:00,3,0,0.0,47791717,9123939,9155236,463642,7,2,12,16,6438036,0,1421,43,0
0221,工业*,邢台市,平乡县,50000000,2647,1,,,0,0,0.0,46356808,121960,5653737,2878,1,0,0,0,0,0,1026,46,0
0222,仓储业,秦皇岛市,北戴河区,53000000,172,4,,,3,1,0.0,62642861,0,3377276,0,6,3,7,30,0,0,1200,62,1
0223,物业管理,邯郸市,临漳县,5000000,4455,1,2017-08-15 00:00:00,2016-01-02 00:00:00,0,0,0.0,5942486,0,390514,0,1,0,0,0,0,1,1428,17,0
0224,租赁和商务服务业,邯郸市,魏县,60000000,4303,8,2019-08-27 00:00:00,2018-07-20 00:00:00,3,0,0.0,48854155,2231175,5867663,39280,5,5,27,45,0,0,1482,54,1
0225,住宿业,邢台市,南和县,77000000,2386,1,,,1,0,0.0,71064694,0,4043748,0,2,4,2,48,0,0,1429,77,1
0226,其他未列明行业*,衡水市,深州市,52000000,5845,1,,,0,1,0.0,61017017,0,9189788,0,3,1,4,5,0,1,1241,27,1
0227,零售业,廊坊市,广阳区,99000000,8482,17,,,4,1,0.0,98609196,13415859,21915473,448087,1,1,1,9,0,1,1184,73,0
0228,农、林、牧、渔业,邢台市,广宗县,86000000,4800,1,2019-01-03 00:00:00,2016-07-27 00:00:00,0,0,0.0,101302877,31629095,16733695,1960746,0,1,0,2,0,1,1025,30,1
0229,餐饮业,张家口市,沽源县,15000000,2326,17,,,1,1,0.0,12818240,2739901,56769,157493,4,0,0,0,0,0,1308,44,0
0230,交通运输业*,石家庄市,赞皇县,53000000,5951,8,2019-09-08 00:00:00,2017-06-12 00:00:00,4,1,0.0,42814932,9577993,396241,689781,2,1,0,1,0,1,1107,36,1
0231,建筑业,邢台市,巨鹿县,40000000,8235,1,2017-11-04 00:00:00,2017-01-22 00:00:00,2,0,0.0,44066804,7129662,436625,123712,9,0,0,0,0,0,1048,67,1
0232,租赁和商务服务业,承德市,鹰手营子矿区,96000000,6282,1,,,3,1,0.0,113674722,0,18911316,0,10,1,1,9,0,0,1289,55,1
0233,工业*,邢台市,南和县,34000000,1431,1,,,4,0,0.0,28056569,2765883,48351,249783,0,9,17,108,12548005,1,1214,16,0
0234,住宿业,唐山市,滦南县,75000000,3778,1,2019-06-07 00:00:00,2014-08-02 00:00:00,4,0,0.0,65400863,0,570935,0,2,1,2,8,0,0,1103,24,0
0235,仓储业,衡水市,枣强县,56000000,9859,1,,,3,1,0.0,46287750,0,6509454,0,9,3,7,9,20485744,0,1465,49,1
0236,农、林、牧、渔业,衡水市,饶阳县,79000000,1060,1,,,1,0,0.0,80125863,0,12041057,0,8,2,2,6,0,0,1021,63,0
0237,工业*,沧州市,任丘市,44000000,807,1,,,3,1,0.0,47139532,13100725,8628644,72021,0,1,4,12,0,0,1171,32,0
0238,零售业,保定市,高阳县,75000000,7621,4,,2018-03-02 00:00:00,3,1,0.0,66980570,12015227,14499175,105434,1,1,4,12,0,1,1031,19,0
0239,租赁和商务服务业,张家口市,万全区,68000000,9123,1,,,0,0,0.0,72661878,0,13782951,0,2,0,0,0,0,0,1235,50,1
0240,批发业,唐山市,滦南县,31000000,2424,1,,,1,0,5270000.0,31573911,8334322,984407,546082,0,4,0,20,0,0,1396,72,1
0241,农、林、牧、渔业,衡水市,饶阳县,92000000,6620,1,,,1,1,0.0,106464302,17726470,26448851,887130,0,6,5,12,0,1,1339,96,1
0242,邮政业,张家口市,怀安县,16000000,2175,1,,,1,1,10080000.0,18138177,6293347,3691579,238392,7,0,0,0,0,1,1117,37,0
0243,工业*,秦皇岛市,青龙满族自治县,93000000,2950,11,2018-05-30 00:00:00,2017-11-08 00:00:00,0,0,0.0,108886595,0,18327047,0,2,2,8,14,0,1,1405,60,1
0244,农、林、牧、渔业,邯郸市,馆陶县,55000000,6440,1,,,2,0,0.0,59770323,0,1440545,0,8,4,27,28,0,0,1187,60,0
0245,批发业,邯郸市,丛台区,96000000,5807,1,2018-08-19 00:00:00,2017-11-25 00:00:00,3,1,0.0,111271490,35780008,22074135,1384997,1,1,4,8,0,1,1451,35,1
0246,其他未列明行业*,廊坊市,大城县,28000000,731,1,2018-04-18 00:00:00,2014-10-21 00:00:00,0,1,0.0,33078450,0,2488364,0,1,2,1,18,5827506,1,1144,46,0
0247,建筑业,廊坊市,大城县,16000000,3041,4,,,1,0,0.0,16813780,8230238,596372,206761,0,0,0,0,0,0,1002,74,0
0248,房地产开发经营,衡水市,枣强县,86000000,9414,13,2017-03-17 00:00:00,2015-03-09 00:00:00,1,0,0.0,91169092,0,12343324,0,4,1,1,4,0,0,1086,13,0
0249,建筑业,衡水市,深州市,31000000,9785,1,,,3,1,0.0,31959793,5107728,5939481,388380,3,0,0,0,15372140,1,1017,53,1
0250,建筑业,秦皇岛市,青龙满族自治县,9000000,4370,1,,,4,1,0.0,10348661,0,255937,0,6,0,0,0,0,1,1023,85,1
0251,工业*,沧州市,运河区,99000000,8607,1,,,3,1,0.0,115002107,20728559,9948869,438265,2,4,6,8,0,1,1053,50,1
0252,信息传输业*,秦皇岛市,山海关区,61000000,5947,1,,,3,1,0.0,68719914,0,8614807,0,2,3,3,30,0,1,1491,71,0
0253,软件和信息技术服务业,唐山市,滦南县,36000000,1064,7,2018-07-06 00:00:00,2017-02-24 00:00:00,0,1,0.0,30037185,0,7356017,0,1,7,42,84,0,1,1292,81,0
0254,工业*,秦皇岛市,山海关区,54000000,2851,1,,,3,0,0.0,63934848,0,14336644,0,0,5,29,60,0,1,1363,71,0
0255,软件和信息技术服务业,承德市,双桥区,12000000,3084,1,,,0,0,0.0,12600768,5848408,1630396,230536,0,0,0,0,0,0,1187,15,1
0256,邮政业,石家庄市,栾城区,39000000,1618,1,2018-12-17 00:00:00,2015-05-25 00:00:00,4,0,0.0,36327079,2981134,8625484,249979,4,0,0,0,0,0,1435,66,0
0257,物业管理,石家庄市,新华区,73000000,682,9,2016-07-04 00:00:00,2015-06-13 00:00:00,1,1,0.0,60980693,0,2759044,0,2,8,68,80,0,0,1340,3,0
0258,其他未列明行业*,邢台市,柏乡县,59000000,9555,1,,,1,1,0.0,48689226,0,6292588,0,0,0,0,0,0,1,1026,30,1
0259,农、林、牧、渔业,石家庄市,新华区,36000000,8615,17,,,1,1,0.0,36336648,5757813,5833672,365892,2,0,0,0,12795026,1,1118,2,1
0260,餐饮业,衡水市,饶阳县,39000000,9871,13,,,3,0,0.0,35372601,2044639,1898526,173593,2,4,6,8,4665038,0,1121,52,1
0261,软件和信息技术服务业,石家庄市,正定县,90000000,1755,1,2014-12-19 00:00:00,2014-05-03 00:00:00,4,1,0.0,103803554,0,18404659,0,2,5,5,60,0,1,1158,70,1
0262,建筑业,沧州市,泊头市,65000000,9902,1,,,2,1,0.0,66665978,0,2918140,0,5,1,3,7,30669054,0,1493,78,1
0263,批发业,秦皇岛市,抚宁区,2000000,2997,10,,,4,0,0.0,2173475,360323,115481,22241,1,6,16,24,0,0,1447,20,1
0264,工业*,秦皇岛市,昌黎县,7000000,8990,13,,,1,0,1190000.0,5956841,0,886872,0,3,8,10,16,0,1,1402,37,0
0265,邮政业,衡水市,景县,91000000,5114,4,2019-01-22 00:00:00,2018-04-17 00:00:00,1,0,0.0,103479543,0,3561057,0,1,1,3,4,0,1,1228,4,0
0266,其他未列明行业*,廊坊市,文安县,57000000,2033,16,,,3,0,0.0,61332081,9416458,5325898,341669,8,4,1,16,0,1,1157,95,1
0267,零售业,廊坊市,大厂回族自治县,89000000,5250,1,,,1,0,5340000.0,100043153,47067137,22235503,404807,1,0,0,0,0,1,1453,98,0
0268,批发业,保定市,徐水区,54000000,6620,1,,,0,0,0.0,60479846,0,14001603,0,1,9,12,63,0,1,1307,25,0
0269,批发业,保定市,定兴县,54000000,9844,1,,,3,1,0.0,51512601,0,7534291,0,8,0,0,0,0,1,1327,90,1
0270,其他未列明行业*,唐山市,遵化市,67000000,5704,1,,,0,0,0.0,73306345,27099217,11126518,1382300,1,1,8,10,17027971,0,1156,58,1
0271,交通运输业*,张家口市,崇礼区,69000000,187,1,2017-09-07 00:00:00,2014-08-08 00:00:00,3,1,0.0,67657206,27639021,15791094,1763321,1,0,0,0,0,0,1081,27,1
0272,建筑业,邯郸市,鸡泽县,53000000,9231,1,,,3,1,0.0,47041169,0,7837793,0,0,0,0,0,0,1,1292,6,0
0273,住宿业,邯郸市,丛台区,34000000,5987,1,,,3,0,0.0,38548899,0,3470809,0,10,4,4,12,0,0,1491,92,0
0274,交通运输业*,沧州市,东光县,39000000,4774,6,,,0,0,0.0,42481812,1605263,10122000,106821,8,0,0,0,0,0,1307,89,1
0275,农、林、牧、渔业,廊坊市,三河市,94000000,8570,1,,,1,0,37600000.0,82253021,16966222,14546489,475873,6,0,0,0,0,1,1348,92,1
0276,房地产开发经营,唐山市,遵化市,87000000,5478,1,2018-05-24 00:00:00,2017-05-02 00:00:00,1,0,0.0,81796931,33216205,71046,2764053,0,5,11,60,35620901,0,1434,33,1
0277,仓储业,石家庄市,无极县,66000000,8451,1,,,2,1,0.0,63077565,0,909941,0,4,0,0,0,11754811,0,1273,55,1
0278,物业管理,保定市,定州市,55000000,8264,1,,,0,1,0.0,62654415,23474364,12174520,471414,7,0,0,0,17606136,0,1219,22,1
0279,软件和信息技术服务业,沧州市,献县,73000000,6054,1,,,0,0,0.0,77224937,27702563,5830226,793492,9,0,0,0,0,1,1216,16,1
0280,建筑业,邯郸市,肥乡区,1000000,281,1,2017-02-27 00:00:00,2015-05-26 00:00:00,3,1,0.0,1105114,177054,140325,9995,0,0,0,0,0,0,1241,78,1
0281,交通运输业*,张家口市,蔚县,52000000,6430,1,,,1,1,0.0,42677960,10930525,1039966,218428,7,1,5,8,0,0,1072,70,0
0282,餐饮业,石家庄市,藁城区,1000000,3356,1,2017-10-02 00:00:00,2014-12-15 00:00:00,1,0,0.0,926402,242617,64236,15287,2,0,0,0,0,0,1001,66,0
0283,住宿业,秦皇岛市,卢龙县,94000000,3642,1,,,1,1,0.0,91016094,14278083,11549880,1402858,2,4,21,48,0,1,1148,1,1
0284,交通运输业*,沧州市,东光县,4000000,3971,1,2016-07-04 00:00:00,2016-04-06 00:00:00,4,1,0.0,3782998,286106,648367,23300,1,1,2,3,0,0,1218,99,0
0285,批发业,张家口市,怀安县,45000000,7528,1,,,2,1,0.0,47393993,0,544231,0,4,0,0,0,0,0,1212,33,0
0286,零售业,衡水市,安平县,200000,9640,1,2014-12-03 00:00:00,2014-04-03 00:00:00,4,0,0.0,195519,0,34024,0,4,2,12,14,27042,1,1144,29,1
0287,交通运输业*,邯郸市,永年区,84000000,6033,1,,,4,0,0.0,72276836,0,17866264,0,10,4,3,4,0,1,1007,22,0
0288,软件和信息技术服务业,邢台市,广宗县,53000000,6470,1,,,3,0,0.0,56825979,2877966,7417158,274815,0,0,0,0,8880531,1,1305,39,1
0289,住宿业,衡水市,枣强县,72000000,9025,1,2017-11-11 00:00:00,2014-08-13 00:00:00,2,1,0.0,77554313,3558790,8673875,203936,1,0,0,0,0,0,1080,5,1
0290,建筑业,石家庄市,井陉县,44000000,3937,1,,,1,1,0.0,49508938,3384187,5836510,270360,1,0,0,0,0,0,1472,15,1
0291,批发业,沧州市,东光县,41000000,3685,1,2015-12-08 00:00:00,2014-08-30 00:00:00,0,0,0.0,47978175,18441623,3519268,786962,0,9,53,63,0,0,1412,97,0
0292,农、林、牧、渔业,邯郸市,大名县,60000000,8140,1,,,4,1,0.0,68945520,0,11685589,0,2,1,0,10,0,1,1436,12,0
0293,建筑业,邢台市,内丘县,96000000,2711,18,2019-06-11 00:00:00,2019-04-10 00:00:00,2,0,0.0,102504933,0,22778947,0,8,0,0,0,0,1,1141,98,0
0294,物业管理,邢台市,新河县,29000000,6844,1,,,2,0,0.0,27722188,0,1538388,0,0,5,22,25,0,1,1333,37,1
0295,物业管理,唐山市,迁安市,63000000,5710,16,,,2,0,0.0,66227393,0,12597014,0,1,0,0,0,22963910,1,1172,77,1
0296,房地产开发经营,沧州市,青县,67000000,1865,1,2016-06-23 00:00:00,2015-09-02 00:00:00,0,1,0.0,70440149,5304674,7493115,290111,0,2,0,2,0,1,1062,61,1
0297,住宿业,邯郸市,峰峰矿区,22000000,7145,1,,,2,1,0.0,25345503,0,2853105,0,0,0,0,0,0,0,1273,9,1
0298,租赁和商务服务业,衡水市,安平县,43000000,221,1,,,0,0,0.0,49033649,0,1748797,0,3,1,1,8,18036156,0,1050,10,0
0299,信息传输业*,承德市,鹰手营子矿区,46000000,5576,1,,,3,1,0.0,53458273,7956661,1552808,172327,6,5,22,25,22086755,0,1251,40,0
0300,批发业,沧州市,肃宁县,28000000,508,1,,,2,0,0.0,23164940,0,1086056,0,0,5,40,45,0,0,1248,21,1
0301,住宿业,廊坊市,固安县,85000000,60,1,,,2,0,0.0,68574175,0,16615334,0,0,0,0,0,0,1,1048,97,1
0302,零售业,承德市,鹰手营子矿区,52000000,6496,1,2019-01-09 00:00:00,2018-07-06 00:00:00,2,1,0.0,44328886,19062667,7269155,912829,8,2,4,16,0,1,1148,33,1
0303,物业管理,沧州市,运河区,72000000,5342,1,,,0,1,0.0,75655594,0,13158037,0,0,3,4,6,0,1,1286,78,0
0304,仓储业,廊坊市,安次区,52000000,8982,1,,,3,1,0.0,59766304,0,9553768,0,1,1,0,4,0,1,1094,37,0
0305,仓储业,秦皇岛市,青龙满族自治县,57000000,3412,16,,,2,1,19380000.0,54648409,4920192,7465587,392678,7,1,6,11,0,0,1055,9,0
0306,物业管理,石家庄市,鹿泉区,78000000,1841,1,2019-03-12 00:00:00,2014-12-13 00:00:00,4,1,0.0,81798223,0,18060122,0,0,2,11,18,0,1,1013,96,1
0307,农、林、牧、渔业,保定市,阜平县,34000000,4361,1,,,0,1,0.0,40029036,2921701,9130816,30072,0,0,0,0,0,0,1360,3,0
0308,信息传输业*,唐山市,滦州市,38000000,2022,1,,,3,1,0.0,40579653,5061207,4015723,487399,0,2,1,2,0,0,1418,71,0
0309,交通运输业*,邯郸市,永年区,34000000,4808,1,2018-02-06 00:00:00,2017-01-09 00:00:00,0,1,0.0,36688046,0,1701396,0,9,0,0,0,0,1,1321,40,1
0310,农、林、牧、渔业,承德市,围场满族蒙古族自治县,57000000,1745,1,,,0,0,0.0,66885628,0,670026,0,5,0,0,0,0,0,1459,47,1
0311,农、林、牧、渔业,邢台市,清河县,7000000,3968,1,,,0,1,0.0,8198615,932752,683517,36425,1,0,0,0,2335361,0,1457,14,1
0312,农、林、牧、渔业,衡水市,枣强县,87000000,5329,3,,,2,0,0.0,93119956,0,15590504,0,0,1,2,5,0,1,1414,100,1
0313,信息传输业*,石家庄市,裕华区,95000000,4317,1,,,0,1,0.0,86543344,0,6395300,0,1,2,3,10,0,1,1323,16,1
0314,批发业,衡水市,深州市,49000000,6639,1,,,1,1,9800000.0,55257640,14991634,12308711,391891,0,0,0,0,0,1,1260,22,0
0315,工业*,承德市,宽城满族自治县,31000000,8283,1,,,1,0,21080000.0,33113391,15095068,6380766,687014,0,0,0,0,0,0,1057,35,0
0316,其他未列明行业*,廊坊市,安次区,99000000,4686,1,2018-09-17 00:00:00,2017-03-11 00:00:00,2,0,0.0,99366495,9858190,11784588,474358,0,1,0,3,0,1,1310,77,1
0317,邮政业,沧州市,海兴县,58000000,1116,1,,,2,1,0.0,50147760,18497524,325256,1160635,4,9,34,36,22017438,0,1050,27,1
0318,物业管理,廊坊市,三河市,35000000,9314,1,,,4,0,0.0,39038413,0,6143102,0,6,0,0,0,0,1,1275,78,1
0319,零售业,唐山市,迁西县,62000000,3526,11,2015-12-28 00:00:00,2015-10-16 00:00:00,0,0,0.0,59192697,28511215,6420151,2638041,5,0,0,0,0,1,1100,1,1
0320,建筑业,衡水市,武邑县,47000000,6156,1,,,2,0,0.0,49475831,0,3541394,0,7,1,1,10,0,0,1116,88,1
0321,信息传输业*,邢台市,桥东区,49000000,4490,1,,,2,1,0.0,54218254,18214523,12656351,266769,7,3,1,15,7336004,0,1138,75,0
0322,软件和信息技术服务业,秦皇岛市,青龙满族自治县,69000000,2817,1,2019-08-28 00:00:00,2014-08-05 00:00:00,2,0,0.0,56748536,0,8251027,0,1,0,0,0,19447715,0,1492,81,1
0323,批发业,石家庄市,赵县,84000000,38,9,,,1,0,16800000.0,86808186,32776465,5685570,2675830,6,0,0,0,0,1,1286,0,0
0324,信息传输业*,邢台市,威县,91000000,7781,1,2016-10-23 00:00:00,2014-07-04 00:00:00,3,1,0.0,107871091,29247021,6218267,2641037,2,1,2,8,0,1,1434,13,0
0325,餐饮业,廊坊市,文安县,23000000,5766,1,,,1,0,0.0,27496217,8428983,604101,464665,0,9,6,63,6941444,0,1402,70,1
0326,批发业,衡水市,武强县,95000000,2188,1,,,4,1,0.0,98028811,0,19876623,0,6,0,0,0,0,0,1233,77,0
0327,住宿业,秦皇岛市,卢龙县,65000000,3109,11,2018-05-27 00:00:00,2016-10-25 00:00:00,3,0,0.0,77869570,0,13694981,0,0,0,0,0,0,1,1194,39,0
0328,工业*,廊坊市,大城县,71000000,5342,1,2016-08-28 00:00:00,2014-11-01 00:00:00,1,0,0.0,57608811,6941522,3326848,638671,1,0,0,0,0,0,1063,93,1
0329,工业*,石家庄市,藁城区,76000000,7829,1,2019-08-24 00:00:00,2016-08-18 00:00:00,2,0,66120000.0,90377813,9329914,4931191,397491,2,0,0,0,0,1,1136,41,1
0330,租赁和商务服务业,沧州市,献县,61000000,2123,1,,,2,0,0.0,50150478,0,973761,0,8,7,4,14,0,1,1403,70,1
0331,住宿业,石家庄市,长安区,50000000,5720,1,2016-11-07 00:00:00,2016-03-21 00:00:00,4,1,0.0,46740814,0,2843251,0,9,3,7,9,0,1,1103,97,1
0332,软件和信息技术服务业,廊坊市,安次区,42000000,3867,1,,,0,0,0.0,36848989,13250579,990576,1122991,0,0,0,0,0,0,1207,32,0
0333,其他未列明行业*,邯郸市,肥乡区,88000000,3262,1,,,0,1,0.0,76023918,12731615,5849480,1156189,0,0,0,0,0,1,1407,78,0
0334,仓储业,唐山市,玉田县,3000000,9416,1,,,4,1,0.0,3073216,0,728819,0,5,1,4,8,0,0,1156,77,1
0335,零售业,廊坊市,三河市,52000000,6638,1,,,2,1,0.0,44797689,8899884,1048146,846578,6,1,8,9,0,1,1443,98,0
0336,租赁和商务服务业,张家口市,怀安县,23000000,1971,1,,,0,0,0.0,27058169,0,5834094,0,3,0,0,0,3695868,1,1237,33,1
0337,物业管理,张家口市,张北县,37000000,5343,1,,,3,1,0.0,42386942,1548961,1686865,72420,1,1,0,4,9859486,0,1349,1,0
0338,交通运输业*,廊坊市,霸州市,36000000,1038,10,,,4,1,19800000.0,35681692,2440293,4153466,191627,1,0,0,0,13928805,0,1255,98,1
0339,租赁和商务服务业,张家口市,桥西区,39000000,5559,17,,,3,0,0.0,34230359,6919880,7021930,295067,4,2,18,24,0,0,1055,68,1
0340,零售业,衡水市,枣强县,15000000,6019,1,,,2,0,9900000.0,13122193,2207430,2491373,170712,0,1,5,12,6264082,1,1296,59,0
0341,餐饮业,沧州市,东光县,49000000,4101,1,,,1,1,0.0,43793680,9774914,3245511,745809,1,0,0,0,0,0,1435,45,1
0342,仓储业,邯郸市,临漳县,55000000,8952,1,,,2,1,0.0,57220585,0,5709389,0,5,2,0,4,0,0,1172,53,0
0343,信息传输业*,石家庄市,深泽县,39000000,1599,1,,,4,0,0.0,41729524,0,2065907,0,10,4,9,12,0,1,1294,65,1
0344,零售业,张家口市,桥西区,36000000,1197,18,,,2,0,0.0,36111578,0,6985960,0,8,0,0,0,0,1,1131,69,0
0345,软件和信息技术服务业,邢台市,邢台县,29000000,4056,1,,,3,0,0.0,25229166,7571231,5071579,432964,5,1,3,7,0,0,1467,6,0
